id,datum,pacient_prvni_zaznam,kum_pacient_prvni_zaznam,pocet_hosp,stav_bez_priznaku,stav_lehky,stav_stredni,stav_tezky,jip,kyslik,hfno,upv,ecmo,tezky_upv_ecmo,umrti,kum_umrti
b583e481-3179-4f87-9868-7949d0019364,2020-10-05,296,5521,1488,90,470,614,314,282,692,2,146,3,321,24,636
a93a28f6-458c-433e-9ead-f3e800411f83,2020-10-06,296,5817,1634,117,525,661,331,316,736,2,156,4,336,29,665
8a298433-7c35-4f5a-b0f0-1f324e82cb00,2020-10-07,330,6147,1786,162,539,721,364,346,818,11,173,4,369,42,707
2972e437-b80f-499a-b5e3-d1e376d46d88,2020-10-08,358,6505,1957,185,607,761,404,358,898,24,175,4,407,22,729
381a06dc-5b1f-4096-adbd-9af80e50d13e,2020-10-09,362,6867,2149,207,631,898,413,389,965,56,192,5,419,53,782
5ac023d6-def2-4abe-9e27-fb4a5f486a52,2020-10-10,277,7144,2168,216,592,923,437,420,1024,63,206,4,442,41,823
9fb639cf-50a5-48b7-a6f0-dfaaa9ebd22a,2020-10-11,254,7398,2220,201,632,977,410,411,1093,60,193,3,414,35,858
ba7bcd56-39b6-4582-9a4a-6927518b21bb,2020-10-12,499,7897,2579,274,805,1032,468,435,1178,66,217,2,475,58,916
fbdcf3a2-0459-4613-9bb5-b82a902de314,2020-10-13,454,8351,2692,312,822,1063,495,452,1195,72,234,4,501,47,963
0c27981c-d448-440e-8fd2-d560b5ccf668,2020-10-14,534,8885,2990,327,930,1212,521,478,1322,73,245,5,523,54,1017
53af2a52-d2b1-4a83-aef2-10cb56e0f30d,2020-10-15,501,9386,3207,346,915,1406,540,514,1502,79,269,7,543,48,1065
e03ef0b9-5bb4-4613-93dc-a4b21147948a,2020-10-16,582,9968,3452,355,1037,1487,573,555,1604,85,290,9,578,63,1128
e78df804-f609-4040-8a87-3b2cb5ee4338,2020-10-17,503,10471,3552,321,1073,1603,555,573,1672,88,302,10,559,71,1199
46393c92-e392-4797-b367-97352bc39b24,2020-10-18,483,10954,3713,274,1188,1689,562,598,1775,94,312,12,566,58,1257
352975fd-5c13-4f95-8715-262a01e53dc3,2020-10-19,697,11651,4154,340,1345,1856,613,622,1897,89,329,14,619,93,1350
fe67fd28-caa3-4f4e-b471-50cc7f9d0e81,2020-10-20,748,12399,4450,376,1443,1991,640,642,2035,104,344,14,642,88,1438
4d5f1a18-7cf6-4f54-8465-6e3727601604,2020-10-21,923,13322,4868,452,1600,2114,702,704,2185,119,362,14,709,113,1551
255233cf-282c-46ba-8004-6b9f430a0a4c,2020-10-22,840,14162,5108,498,1670,2221,719,751,2326,120,382,13,729,104,1655
dac9b603-3d99-4ca2-8c99-bed3dba262a8,2020-10-23,912,15074,5456,582,1793,2336,745,762,2387,125,379,16,752,114,1769
833d99ca-8a93-4ef6-afa1-1d0d00dacac3,2020-10-24,701,15775,5373,527,1694,2391,761,760,2503,147,377,12,770,119,1888
31fbccb9-7318-4255-8179-1a57c75c566d,2020-10-25,714,16489,5684,570,1798,2506,810,802,2640,145,387,6,814,125,2013
0fc689b7-a7a4-440c-a6eb-dd729cbc61e0,2020-10-26,1086,17575,6201,621,1974,2728,878,884,2844,152,433,5,883,142,2155
7560e7ec-3305-49aa-963f-cd1de080e577,2020-10-27,1026,18601,6533,708,2054,2835,936,876,2978,153,457,5,941,162,2317
bb2599b0-2634-4b95-a477-730bb916358a,2020-10-28,823,19424,6573,686,1998,2885,1004,888,3039,178,468,6,1013,145,2462
180a6c8e-fc33-4b5d-9b2d-056b6c19784a,2020-10-29,1027,20451,7273,865,2277,3095,1036,995,3255,190,523,8,1048,176,2638
f7073c81-80ab-496d-a748-94403aec7f75,2020-10-30,1175,21626,7657,880,2488,3208,1081,1030,3306,192,535,7,1093,195,2833
b8059e07-6255-4828-befd-e75e4332259a,2020-10-31,694,22320,7333,822,2287,3108,1116,1069,3369,204,561,7,1125,166,2999
